workerid,proliferate.condition,color,modal1,modal2,pair,percentage_blue,post_exposure,rating1,rating2,rating_other,reverse_sent_order,sentence1,sentence2,speaker,speaker_type,error
1477,cond0,orange,might,probably,might-probably,40,1,0.48,0.52,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1477,cond0,blue,might,probably,might-probably,10,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1477,cond0,blue,might,probably,might-probably,40,1,0.3,0.3699999999999999,0.33,1,You might get a blue one,You'll probably get a blue one,m,confident,
1455,cond0,blue,might,probably,might-probably,60,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1455,cond0,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1455,cond0,blue,might,probably,might-probably,75,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1455,cond0,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1455,cond0,orange,might,probably,might-probably,90,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1455,cond0,orange,might,probably,might-probably,50,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1455,cond0,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1455,cond0,blue,might,probably,might-probably,40,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1455,cond0,blue,might,probably,might-probably,25,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1455,cond0,orange,might,probably,might-probably,60,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1455,cond0,orange,might,probably,might-probably,25,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1455,cond0,blue,might,probably,might-probably,50,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1455,cond0,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1455,cond0,orange,might,probably,might-probably,40,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1455,cond0,orange,might,probably,might-probably,75,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1455,cond0,orange,might,probably,might-probably,10,1,0,1,0,0,You might get an orange one,You'll probably get an orange one,f,cautious,
1455,cond0,blue,might,probably,might-probably,10,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1455,cond0,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,f,cautious,
1455,cond0,blue,might,probably,might-probably,75,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1455,cond0,orange,might,probably,might-probably,50,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1455,cond0,blue,might,probably,might-probably,0,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,confident,
1455,cond0,orange,might,probably,might-probably,60,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1455,cond0,orange,might,probably,might-probably,75,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1455,cond0,blue,might,probably,might-probably,100,1,0,0,1,0,You might get a blue one,You'll probably get a blue one,m,confident,
1455,cond0,orange,might,probably,might-probably,100,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,confident,
1455,cond0,blue,might,probably,might-probably,50,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1455,cond0,orange,might,probably,might-probably,10,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1455,cond0,blue,might,probably,might-probably,40,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1455,cond0,orange,might,probably,might-probably,25,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1455,cond0,orange,might,probably,might-probably,40,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1455,cond0,blue,might,probably,might-probably,60,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1455,cond0,blue,might,probably,might-probably,25,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1455,cond0,orange,might,probably,might-probably,90,1,1,0,0,0,You might get an orange one,You'll probably get an orange one,m,confident,
1455,cond0,blue,might,probably,might-probably,90,1,0,1,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1455,cond0,orange,might,probably,might-probably,0,1,0,0,1,0,You might get an orange one,You'll probably get an orange one,m,confident,
1455,cond0,blue,might,probably,might-probably,10,1,1,0,0,0,You might get a blue one,You'll probably get a blue one,m,confident,
1436,cond0,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1436,cond0,orange,might,probably,might-probably,50,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1436,cond0,orange,might,probably,might-probably,40,1,0,0.81,0.18999999999999995,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1436,cond0,blue,might,probably,might-probably,25,1,0.11,0,0.8899999999999999,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1436,cond0,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1436,cond0,blue,might,probably,might-probably,40,1,0.11,0,0.8899999999999999,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1436,cond0,blue,might,probably,might-probably,50,1,0.5,0,0.5,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1436,cond0,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1436,cond0,blue,might,probably,might-probably,90,1,0,0.8,0.2,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1436,cond0,orange,might,probably,might-probably,75,1,0.08999999999999997,0,0.91,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1436,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1436,cond0,orange,might,probably,might-probably,60,1,0.4,0,0.6000000000000001,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1436,cond0,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1436,cond0,blue,might,probably,might-probably,60,1,0.59,0.41,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1436,cond0,orange,might,probably,might-probably,90,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1436,cond0,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1436,cond0,blue,might,probably,might-probably,10,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1436,cond0,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1436,cond0,orange,might,probably,might-probably,90,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1436,cond0,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1436,cond0,orange,might,probably,might-probably,60,1,0.4,0.6000000000000001,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1436,cond0,orange,might,probably,might-probably,50,1,0.5,0,0.5,1,You might get an orange one,You'll probably get an orange one,m,confident,
1436,cond0,blue,might,probably,might-probably,40,1,0.5,0,0.5,1,You might get a blue one,You'll probably get a blue one,m,confident,
1436,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1436,cond0,blue,might,probably,might-probably,60,1,0.5,0,0.5,1,You might get a blue one,You'll probably get a blue one,m,confident,
1436,cond0,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1436,cond0,blue,might,probably,might-probably,50,1,0.5,0,0.5,1,You might get a blue one,You'll probably get a blue one,m,confident,
1436,cond0,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1436,cond0,orange,might,probably,might-probably,10,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1436,cond0,orange,might,probably,might-probably,75,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1436,cond0,blue,might,probably,might-probably,25,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1436,cond0,blue,might,probably,might-probably,10,1,0.029999999999999916,0,0.97,1,You might get a blue one,You'll probably get a blue one,m,confident,
1436,cond0,orange,might,probably,might-probably,25,1,0,1,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1436,cond0,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,m,confident,
1436,cond0,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1436,cond0,orange,might,probably,might-probably,40,1,0.20999999999999985,0.79,0,1,You might get an orange one,You'll probably get an orange one,m,confident,
1493,cond0,blue,might,probably,might-probably,75,1,0.73,0.27,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1493,cond0,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1493,cond0,orange,might,probably,might-probably,60,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1493,cond0,blue,might,probably,might-probably,0,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1493,cond0,orange,might,probably,might-probably,10,1,0.11999999999999988,0.88,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1493,cond0,blue,might,probably,might-probably,50,1,0.7799999999999999,0.22,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1493,cond0,blue,might,probably,might-probably,25,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1493,cond0,orange,might,probably,might-probably,90,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1493,cond0,orange,might,probably,might-probably,40,1,0.87,0.1299999999999999,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1493,cond0,orange,might,probably,might-probably,100,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1493,cond0,blue,might,probably,might-probably,60,1,0.73,0.27,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1493,cond0,orange,might,probably,might-probably,50,1,0.81,0.18999999999999995,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1493,cond0,orange,might,probably,might-probably,75,1,1,0,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1493,cond0,blue,might,probably,might-probably,90,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1493,cond0,blue,might,probably,might-probably,40,1,0.88,0.1200000000000001,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1493,cond0,orange,might,probably,might-probably,25,1,0.15999999999999992,0.84,0,1,You might get an orange one,You'll probably get an orange one,f,cautious,
1493,cond0,blue,might,probably,might-probably,100,1,0,0,1,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1493,cond0,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,f,cautious,
1493,cond0,blue,might,probably,might-probably,50,1,0.8799999999999999,0.12,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1493,cond0,orange,might,probably,might-probably,0,1,0,0,1,1,You might get an orange one,You'll probably get an orange one,m,confident,
1493,cond0,blue,might,probably,might-probably,75,1,0,1,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
1493,cond0,blue,might,probably,might-probably,10,1,1,0,0,1,You might get a blue one,You'll probably get a blue one,m,confident,
